1;010100001;1;|4010295|4010295|4010295|4010295|4010295|4010295;600;597;12;432;;;167;1;0;0;0;0;432;;;7;;;425;410;;;15;;;;;7
1;010100002;1;|4010298|4010298|4010298|4010298|4010298|4010298;600;594;3;426;;;173;1;0;0;0;0;426;;;6;;;420;403;;;17;;;;;6
1;010100003;1;|4010299|4010299|4010299|4010299|4010299|4010299;600;541;3;375;;;224;1;0;0;0;0;375;;;10;;;365;344;;;21;;;;;10
1;010100004;1;|4010301|4010301|4010301|4010301|4010301|4010301;700;620;10;457;;;241;2;0;0;0;0;457;;;5;;;452;430;;;22;;;;;4
1;010100005;1;|4010307|4010307|4010307|4010307|4010307|4010307;500;515;5;374;;;125;1;0;0;0;0;374;;;2;;;372;355;;;17;;;;;1
1;010100006;1;|4010303|4010303|4010303|4010303|4010303|4010303;500;504;0;365;;;134;1;0;0;0;0;365;;;6;;;359;341;;;18;;;;;3
1;010100007;1;|4010305|4010305|4010305|4010305|4010305|4010305;600;594;2;444;;;155;1;0;0;0;0;444;;;6;;;438;422;;;16;;;;;2
1;010100008;1;|4010309|4010309|4010309|4010309|4010309|4010309;600;539;2;376;;;222;1;0;0;0;1;376;;;5;;;371;362;;;9;;;;;5
1;010100009;1;|4010311|4010311|4010311|4010311|4010311|4010311;600;563;1;400;;;199;1;0;0;0;0;400;;;5;;;395;384;;;11;;;;;5
1;010100010;1;|4010313|4010313|4010313|4010313|4010313|4010313;600;590;2;422;;;177;1;0;0;0;0;422;;;5;;;417;404;;;13;;;;;5
1;010100011;1;|4010315|4010315|4010315|4010315|4010315|4010315;700;622;6;391;;;308;1;0;0;0;0;391;;;8;;;383;370;;;13;;;;;8
1;010100012;1;|4010319|4010319|4010319|4010319|4010319|4010319;700;675;2;485;;;214;1;0;0;0;0;485;;;9;;;476;451;;;25;;;;;9
1;010100013;1;|4010318|4010318|4010318|4010318|4010318|4010318;800;744;3;517;;;282;1;0;0;0;0;517;;;3;;;514;501;;;13;;;;;3
1;010100014;1;|4010321|4010321|4010321|4010321|4010321|4010321;700;702;4;516;;;183;1;0;0;0;0;516;;;7;;;509;488;;;21;;;;;7
1;010100015;1;|4010323|4010323|4010323|4010323|4010323|4010323;700;630;2;428;;;271;1;0;0;0;0;428;;;7;;;421;416;;;5;;;;;2
1;010100016;1;|4010326|4010326|4010326|4010326|4010326|4010326;500;449;1;337;;;161;2;0;0;0;0;337;;;8;;;329;317;;;12;;;;;4
1;010100017;1;|4010327|4010327|4010327|4010327|4010327|4010327;600;613;5;446;;;153;1;0;0;0;0;446;;;12;;;434;418;;;16;;;;;10
1;010100018;1;|4010329|4010329|4010329|4010329|4010329|4010329;100;40;4;30;;;69;1;0;0;0;0;30;;;0;;;30;30;;;0;;;;;0
1;010100019;1;|4010332|4010332|4010332|4010332|4010332|4010332;100;59;2;44;;;55;1;0;0;0;0;44;;;0;;;44;44;;;0;;;;;0
1;010100020;1;|4010334|4010334|4010334|4010334|4010334|4010334;100;83;6;70;;;29;1;0;0;0;0;70;;;1;;;69;68;;;1;;;;;0
1;010100021;1;|4010336|4010336|4010336|4010336|4010336|4010336;200;185;2;152;;;47;1;0;0;0;0;152;;;1;;;151;151;;;0;;;;;1
1;010100022;1;|4010338|4010338|4010338|4010338|4010338|4010338;300;213;4;165;;;134;1;0;0;0;0;165;;;3;;;162;158;;;4;;;;;3
1;010100023;1;|4010339|4010339|4010339|4010339|4010339|4010339;600;530;1;329;;;270;1;0;0;0;0;329;;;17;;;312;305;;;7;;;;;10
1;010200001;1;|4010345|4010345|4010345|4010345|4010345|4010345;700;617;1;383;;;316;1;0;0;0;0;383;;;10;;;373;356;;;17;;;;;8
1;010200002;1;|4010347|4010347|4010347|4010347|4010347|4010347;800;787;1;498;;;298;2;0;0;0;2;498;;;17;;;481;465;;;16;;;;;9
1;010200003;1;|4010349|4010349|4010349|4010349|4010349|4010349;800;758;2;500;;;297;1;0;0;0;2;500;;;16;;;484;470;;;14;;;;;11
1;010200004;1;|4010351|4010351|4010351|4010351|4010351|4010351;700;621;1;431;;;268;1;0;0;0;0;431;;;4;;;427;418;;;9;;;;;2
1;010200005;1;|4010354|4010354|4010354|4010354|4010354|4010354;700;631;5;488;;;211;1;0;0;0;0;488;;;15;;;473;460;;;13;;;;;13
1;010200006;1;|4010355|4010355|4010355|4010355|4010355|4010355;700;720;16;462;;;237;1;0;0;0;0;462;;;6;;;456;450;;;6;;;;;6
1;010200007;1;|4010357|4010357|4010357|4010357|4010357|4010357;700;691;7;519;;;180;1;0;0;0;0;519;;;8;;;511;496;;;15;;;;;8
1;010200008;1;|4010359|4010359|4010359|4010359|4010359|4010359;700;640;7;429;;;268;1;0;0;0;2;429;;;8;;;421;413;;;8;;;;;5
1;010200009;1;|4010362|4010362|4010362|4010362|4010362|4010362;600;475;2;341;;;258;1;0;0;0;0;341;;;8;;;333;329;;;4;;;;;7
1;010200010;1;|4010363|4010363|4010363|4010363|4010363|4010363;600;477;3;361;;;237;2;0;0;0;0;361;;;10;;;351;349;;;2;;;;;10
1;010200011;1;|4010365|4010365|4010365|4010365|4010365|4010365;200;178;8;150;;;48;1;0;0;0;1;150;;;1;;;149;149;;;0;;;;;1
1;010200012;1;|4010367|4010367|4010367|4010367|4010367|4010367;700;630;6;464;;;235;1;0;0;0;0;464;;;1;;;463;455;;;8;;;;;1
